component_key,component_name,qualifier,path,metric_key,metric_name,value
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_software_quality_reliability_remediation_effort,Reliability Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_software_quality_security_issues,New Security Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_software_quality_security_rating,Security Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_software_quality_security_remediation_effort,Security Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_sqale_debt_ratio,Technical Debt Ratio on New Code,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_technical_debt,Added Technical Debt,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_violations,New Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,new_vulnerabilities,New Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,open_issues,Open Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,reopened_issues,Reopened Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,security_hotspots,Security Hotspots,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,security_hotspots_reviewed_status,Security Review Reviewed Status,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,security_hotspots_to_review_status,Security Review To Review Status,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,security_review_rating,Security Review Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,skipped_tests,Skipped Unit Tests,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_blocker_issues,Blocker Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_high_issues,High Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_info_issues,Info Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_low_issues,Low Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_maintainability_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_maintainability_issues,Maintainability Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_maintainability_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_maintainability_remediation_effort,Technical Debt,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_medium_issues,Medium Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_reliability_issues,Reliability Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_security_issues,Security Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,software_quality_security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,sqale_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,sqale_index,Technical Debt,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,sqale_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,test_errors,Unit Test Errors,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,test_failures,Unit Test Failures,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,test_success_density,Unit Test Success (%),100.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,violations,Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/controller/AuthControllerIT.java,AuthControllerIT.java,UTS,src/test/java/com/ecommerce/controller/AuthControllerIT.java,vulnerabilities,Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,accepted_issues,Accepted Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,blocker_violations,Blocker Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,bugs,Bugs,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,classes,Classes,1
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,code_smells,Code Smells,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,cognitive_complexity,Cognitive Complexity,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,comment_lines,Comment Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,comment_lines_density,Comments (%),0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,complexity,Cyclomatic Complexity,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,confirmed_issues,Confirmed Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,critical_violations,Critical Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,development_cost,Development Cost,480
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,duplicated_blocks,Duplicated Blocks,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,duplicated_files,Duplicated Files,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,duplicated_lines,Duplicated Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,duplicated_lines_density,Duplicated Lines (%),0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,effort_to_reach_maintainability_rating_a,Effort to Reach Maintainability Rating A,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,effort_to_reach_software_quality_maintainability_rating_a,Effort to Reach Maintainability Rating A,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,false_positive_issues,False Positive Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,files,Files,1
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,functions,Functions,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,high_impact_accepted_issues,Blocker and High Severity Accepted Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/AuthResponse.java,AuthResponse.java,FIL,src/main/java/com/ecommerce/dto/AuthResponse.java,info_violations,Info Issues,0
